601,Student_601,Data Analytics,student_601@edu.ru
602,Student_602,Information Systems,student_602@edu.ru
603,Student_603,Computer Science,student_603@edu.ru
604,Student_604,Data Analytics,student_604@edu.ru
605,Student_605,Information Systems,student_605@edu.ru
606,Student_606,Computer Science,student_606@edu.ru
607,Student_607,Data Analytics,student_607@edu.ru
608,Student_608,Information Systems,student_608@edu.ru
609,Student_609,Computer Science,student_609@edu.ru
610,Student_610,Data Analytics,student_610@edu.ru
611,Student_611,Information Systems,student_611@edu.ru
612,Student_612,Computer Science,student_612@edu.ru
613,Student_613,Data Analytics,student_613@edu.ru
614,Student_614,Information Systems,student_614@edu.ru
615,Student_615,Computer Science,student_615@edu.ru
616,Student_616,Data Analytics,student_616@edu.ru
617,Student_617,Information Systems,student_617@edu.ru
618,Student_618,Computer Science,student_618@edu.ru
619,Student_619,Data Analytics,student_619@edu.ru
620,Student_620,Information Systems,student_620@edu.ru
621,Student_621,Computer Science,student_621@edu.ru
622,Student_622,Data Analytics,student_622@edu.ru
623,Student_623,Information Systems,student_623@edu.ru
624,Student_624,Computer Science,student_624@edu.ru
625,Student_625,Data Analytics,student_625@edu.ru
626,Student_626,Information Systems,student_626@edu.ru
627,Student_627,Computer Science,student_627@edu.ru
628,Student_628,Data Analytics,student_628@edu.ru
629,Student_629,Information Systems,student_629@edu.ru
630,Student_630,Computer Science,student_630@edu.ru
631,Student_631,Data Analytics,student_631@edu.ru
632,Student_632,Information Systems,student_632@edu.ru
633,Student_633,Computer Science,student_633@edu.ru
634,Student_634,Data Analytics,student_634@edu.ru
635,Student_635,Information Systems,student_635@edu.ru
636,Student_636,Computer Science,student_636@edu.ru
637,Student_637,Data Analytics,student_637@edu.ru
638,Student_638,Information Systems,student_638@edu.ru
639,Student_639,Computer Science,student_639@edu.ru
640,Student_640,Data Analytics,student_640@edu.ru
641,Student_641,Information Systems,student_641@edu.ru
642,Student_642,Computer Science,student_642@edu.ru
643,Student_643,Data Analytics,student_643@edu.ru
644,Student_644,Information Systems,student_644@edu.ru
645,Student_645,Computer Science,student_645@edu.ru
646,Student_646,Data Analytics,student_646@edu.ru
647,Student_647,Information Systems,student_647@edu.ru
648,Student_648,Computer Science,student_648@edu.ru
649,Student_649,Data Analytics,student_649@edu.ru
650,Student_650,Information Systems,student_650@edu.ru
651,Student_651,Computer Science,student_651@edu.ru
652,Student_652,Data Analytics,student_652@edu.ru
653,Student_653,Information Systems,student_653@edu.ru
654,Student_654,Computer Science,student_654@edu.ru
655,Student_655,Data Analytics,student_655@edu.ru
656,Student_656,Information Systems,student_656@edu.ru
657,Student_657,Computer Science,student_657@edu.ru
658,Student_658,Data Analytics,student_658@edu.ru
659,Student_659,Information Systems,student_659@edu.ru
660,Student_660,Computer Science,student_660@edu.ru
661,Student_661,Data Analytics,student_661@edu.ru
662,Student_662,Information Systems,student_662@edu.ru
663,Student_663,Computer Science,student_663@edu.ru
664,Student_664,Data Analytics,student_664@edu.ru
665,Student_665,Information Systems,student_665@edu.ru
666,Student_666,Computer Science,student_666@edu.ru
667,Student_667,Data Analytics,student_667@edu.ru
668,Student_668,Information Systems,student_668@edu.ru
669,Student_669,Computer Science,student_669@edu.ru
670,Student_670,Data Analytics,student_670@edu.ru
671,Student_671,Information Systems,student_671@edu.ru
672,Student_672,Computer Science,student_672@edu.ru
673,Student_673,Data Analytics,student_673@edu.ru
674,Student_674,Information Systems,student_674@edu.ru
675,Student_675,Computer Science,student_675@edu.ru
676,Student_676,Data Analytics,student_676@edu.ru
677,Student_677,Information Systems,student_677@edu.ru
678,Student_678,Computer Science,student_678@edu.ru
679,Student_679,Data Analytics,student_679@edu.ru
680,Student_680,Information Systems,student_680@edu.ru
681,Student_681,Computer Science,student_681@edu.ru
682,Student_682,Data Analytics,student_682@edu.ru
683,Student_683,Information Systems,student_683@edu.ru
684,Student_684,Computer Science,student_684@edu.ru
685,Student_685,Data Analytics,student_685@edu.ru
686,Student_686,Information Systems,student_686@edu.ru
687,Student_687,Computer Science,student_687@edu.ru
688,Student_688,Data Analytics,student_688@edu.ru
689,Student_689,Information Systems,student_689@edu.ru
690,Student_690,Computer Science,student_690@edu.ru
691,Student_691,Data Analytics,student_691@edu.ru
692,Student_692,Information Systems,student_692@edu.ru
693,Student_693,Computer Science,student_693@edu.ru
694,Student_694,Data Analytics,student_694@edu.ru
695,Student_695,Information Systems,student_695@edu.ru
696,Student_696,Computer Science,student_696@edu.ru
697,Student_697,Data Analytics,student_697@edu.ru
698,Student_698,Information Systems,student_698@edu.ru
699,Student_699,Computer Science,student_699@edu.ru
700,Student_700,Data Analytics,student_700@edu.ru
701,Student_701,Information Systems,student_701@edu.ru
702,Student_702,Computer Science,student_702@edu.ru
703,Student_703,Data Analytics,student_703@edu.ru
704,Student_704,Information Systems,student_704@edu.ru
705,Student_705,Computer Science,student_705@edu.ru
706,Student_706,Data Analytics,student_706@edu.ru
707,Student_707,Information Systems,student_707@edu.ru
708,Student_708,Computer Science,student_708@edu.ru
709,Student_709,Data Analytics,student_709@edu.ru
710,Student_710,Information Systems,student_710@edu.ru
711,Student_711,Computer Science,student_711@edu.ru
712,Student_712,Data Analytics,student_712@edu.ru
713,Student_713,Information Systems,student_713@edu.ru
714,Student_714,Computer Science,student_714@edu.ru
715,Student_715,Data Analytics,student_715@edu.ru
716,Student_716,Information Systems,student_716@edu.ru
717,Student_717,Computer Science,student_717@edu.ru
718,Student_718,Data Analytics,student_718@edu.ru
719,Student_719,Information Systems,student_719@edu.ru
720,Student_720,Computer Science,student_720@edu.ru
721,Student_721,Data Analytics,student_721@edu.ru
722,Student_722,Information Systems,student_722@edu.ru
723,Student_723,Computer Science,student_723@edu.ru
724,Student_724,Data Analytics,student_724@edu.ru
725,Student_725,Information Systems,student_725@edu.ru
726,Student_726,Computer Science,student_726@edu.ru
727,Student_727,Data Analytics,student_727@edu.ru
728,Student_728,Information Systems,student_728@edu.ru
729,Student_729,Computer Science,student_729@edu.ru
730,Student_730,Data Analytics,student_730@edu.ru
731,Student_731,Information Systems,student_731@edu.ru
732,Student_732,Computer Science,student_732@edu.ru
733,Student_733,Data Analytics,student_733@edu.ru
734,Student_734,Information Systems,student_734@edu.ru
735,Student_735,Computer Science,student_735@edu.ru
736,Student_736,Data Analytics,student_736@edu.ru
737,Student_737,Information Systems,student_737@edu.ru
738,Student_738,Computer Science,student_738@edu.ru
739,Student_739,Data Analytics,student_739@edu.ru
740,Student_740,Information Systems,student_740@edu.ru
741,Student_741,Computer Science,student_741@edu.ru
742,Student_742,Data Analytics,student_742@edu.ru
743,Student_743,Information Systems,student_743@edu.ru
744,Student_744,Computer Science,student_744@edu.ru
745,Student_745,Data Analytics,student_745@edu.ru
746,Student_746,Information Systems,student_746@edu.ru
747,Student_747,Computer Science,student_747@edu.ru
748,Student_748,Data Analytics,student_748@edu.ru
749,Student_749,Information Systems,student_749@edu.ru
750,Student_750,Computer Science,student_750@edu.ru
751,Student_751,Data Analytics,student_751@edu.ru
752,Student_752,Information Systems,student_752@edu.ru
753,Student_753,Computer Science,student_753@edu.ru
754,Student_754,Data Analytics,student_754@edu.ru
755,Student_755,Information Systems,student_755@edu.ru
756,Student_756,Computer Science,student_756@edu.ru
757,Student_757,Data Analytics,student_757@edu.ru
758,Student_758,Information Systems,student_758@edu.ru
759,Student_759,Computer Science,student_759@edu.ru
760,Student_760,Data Analytics,student_760@edu.ru
761,Student_761,Information Systems,student_761@edu.ru
762,Student_762,Computer Science,student_762@edu.ru
763,Student_763,Data Analytics,student_763@edu.ru
764,Student_764,Information Systems,student_764@edu.ru
765,Student_765,Computer Science,student_765@edu.ru
766,Student_766,Data Analytics,student_766@edu.ru
767,Student_767,Information Systems,student_767@edu.ru
768,Student_768,Computer Science,student_768@edu.ru
769,Student_769,Data Analytics,student_769@edu.ru
770,Student_770,Information Systems,student_770@edu.ru
771,Student_771,Computer Science,student_771@edu.ru
772,Student_772,Data Analytics,student_772@edu.ru
773,Student_773,Information Systems,student_773@edu.ru
774,Student_774,Computer Science,student_774@edu.ru
775,Student_775,Data Analytics,student_775@edu.ru
776,Student_776,Information Systems,student_776@edu.ru
777,Student_777,Computer Science,student_777@edu.ru
778,Student_778,Data Analytics,student_778@edu.ru
779,Student_779,Information Systems,student_779@edu.ru
780,Student_780,Computer Science,student_780@edu.ru
781,Student_781,Data Analytics,student_781@edu.ru
782,Student_782,Information Systems,student_782@edu.ru
783,Student_783,Computer Science,student_783@edu.ru
784,Student_784,Data Analytics,student_784@edu.ru
785,Student_785,Information Systems,student_785@edu.ru
786,Student_786,Computer Science,student_786@edu.ru
787,Student_787,Data Analytics,student_787@edu.ru
788,Student_788,Information Systems,student_788@edu.ru
789,Student_789,Computer Science,student_789@edu.ru
790,Student_790,Data Analytics,student_790@edu.ru
791,Student_791,Information Systems,student_791@edu.ru
792,Student_792,Computer Science,student_792@edu.ru
793,Student_793,Data Analytics,student_793@edu.ru
794,Student_794,Information Systems,student_794@edu.ru
795,Student_795,Computer Science,student_795@edu.ru
796,Student_796,Data Analytics,student_796@edu.ru
797,Student_797,Information Systems,student_797@edu.ru
798,Student_798,Computer Science,student_798@edu.ru
799,Student_799,Data Analytics,student_799@edu.ru
800,Student_800,Information Systems,student_800@edu.ru
801,Student_801,Computer Science,student_801@edu.ru
802,Student_802,Data Analytics,student_802@edu.ru
803,Student_803,Information Systems,student_803@edu.ru
804,Student_804,Computer Science,student_804@edu.ru
805,Student_805,Data Analytics,student_805@edu.ru
806,Student_806,Information Systems,student_806@edu.ru
807,Student_807,Computer Science,student_807@edu.ru
808,Student_808,Data Analytics,student_808@edu.ru
809,Student_809,Information Systems,student_809@edu.ru
810,Student_810,Computer Science,student_810@edu.ru
811,Student_811,Data Analytics,student_811@edu.ru
812,Student_812,Information Systems,student_812@edu.ru
813,Student_813,Computer Science,student_813@edu.ru
814,Student_814,Data Analytics,student_814@edu.ru
815,Student_815,Information Systems,student_815@edu.ru
816,Student_816,Computer Science,student_816@edu.ru
817,Student_817,Data Analytics,student_817@edu.ru
818,Student_818,Information Systems,student_818@edu.ru
819,Student_819,Computer Science,student_819@edu.ru
820,Student_820,Data Analytics,student_820@edu.ru
821,Student_821,Information Systems,student_821@edu.ru
822,Student_822,Computer Science,student_822@edu.ru
823,Student_823,Data Analytics,student_823@edu.ru
824,Student_824,Information Systems,student_824@edu.ru
825,Student_825,Computer Science,student_825@edu.ru
826,Student_826,Data Analytics,student_826@edu.ru
827,Student_827,Information Systems,student_827@edu.ru
828,Student_828,Computer Science,student_828@edu.ru
829,Student_829,Data Analytics,student_829@edu.ru
830,Student_830,Information Systems,student_830@edu.ru
831,Student_831,Computer Science,student_831@edu.ru
832,Student_832,Data Analytics,student_832@edu.ru
833,Student_833,Information Systems,student_833@edu.ru
834,Student_834,Computer Science,student_834@edu.ru
835,Student_835,Data Analytics,student_835@edu.ru
836,Student_836,Information Systems,student_836@edu.ru
837,Student_837,Computer Science,student_837@edu.ru
838,Student_838,Data Analytics,student_838@edu.ru
839,Student_839,Information Systems,student_839@edu.ru
840,Student_840,Computer Science,student_840@edu.ru
841,Student_841,Data Analytics,student_841@edu.ru
842,Student_842,Information Systems,student_842@edu.ru
843,Student_843,Computer Science,student_843@edu.ru
844,Student_844,Data Analytics,student_844@edu.ru
845,Student_845,Information Systems,student_845@edu.ru
846,Student_846,Computer Science,student_846@edu.ru
847,Student_847,Data Analytics,student_847@edu.ru
848,Student_848,Information Systems,student_848@edu.ru
849,Student_849,Computer Science,student_849@edu.ru
850,Student_850,Data Analytics,student_850@edu.ru
851,Student_851,Information Systems,student_851@edu.ru
852,Student_852,Computer Science,student_852@edu.ru
853,Student_853,Data Analytics,student_853@edu.ru
854,Student_854,Information Systems,student_854@edu.ru
855,Student_855,Computer Science,student_855@edu.ru
856,Student_856,Data Analytics,student_856@edu.ru
857,Student_857,Information Systems,student_857@edu.ru
858,Student_858,Computer Science,student_858@edu.ru
859,Student_859,Data Analytics,student_859@edu.ru
860,Student_860,Information Systems,student_860@edu.ru
861,Student_861,Computer Science,student_861@edu.ru
862,Student_862,Data Analytics,student_862@edu.ru
863,Student_863,Information Systems,student_863@edu.ru
864,Student_864,Computer Science,student_864@edu.ru
865,Student_865,Data Analytics,student_865@edu.ru
866,Student_866,Information Systems,student_866@edu.ru
867,Student_867,Computer Science,student_867@edu.ru
868,Student_868,Data Analytics,student_868@edu.ru
869,Student_869,Information Systems,student_869@edu.ru
870,Student_870,Computer Science,student_870@edu.ru
871,Student_871,Data Analytics,student_871@edu.ru
872,Student_872,Information Systems,student_872@edu.ru
873,Student_873,Computer Science,student_873@edu.ru
874,Student_874,Data Analytics,student_874@edu.ru
875,Student_875,Information Systems,student_875@edu.ru
876,Student_876,Computer Science,student_876@edu.ru
877,Student_877,Data Analytics,student_877@edu.ru
878,Student_878,Information Systems,student_878@edu.ru
879,Student_879,Computer Science,student_879@edu.ru
880,Student_880,Data Analytics,student_880@edu.ru
881,Student_881,Information Systems,student_881@edu.ru
882,Student_882,Computer Science,student_882@edu.ru
883,Student_883,Data Analytics,student_883@edu.ru
884,Student_884,Information Systems,student_884@edu.ru
885,Student_885,Computer Science,student_885@edu.ru
886,Student_886,Data Analytics,student_886@edu.ru
887,Student_887,Information Systems,student_887@edu.ru
888,Student_888,Computer Science,student_888@edu.ru
889,Student_889,Data Analytics,student_889@edu.ru
890,Student_890,Information Systems,student_890@edu.ru
891,Student_891,Computer Science,student_891@edu.ru
892,Student_892,Data Analytics,student_892@edu.ru
893,Student_893,Information Systems,student_893@edu.ru
894,Student_894,Computer Science,student_894@edu.ru
895,Student_895,Data Analytics,student_895@edu.ru
896,Student_896,Information Systems,student_896@edu.ru
897,Student_897,Computer Science,student_897@edu.ru
898,Student_898,Data Analytics,student_898@edu.ru
899,Student_899,Information Systems,student_899@edu.ru
900,Student_900,Computer Science,student_900@edu.ru
901,Student_901,Data Analytics,student_901@edu.ru
902,Student_902,Information Systems,student_902@edu.ru
903,Student_903,Computer Science,student_903@edu.ru
904,Student_904,Data Analytics,student_904@edu.ru
905,Student_905,Information Systems,student_905@edu.ru
906,Student_906,Computer Science,student_906@edu.ru
907,Student_907,Data Analytics,student_907@edu.ru
908,Student_908,Information Systems,student_908@edu.ru
909,Student_909,Computer Science,student_909@edu.ru
910,Student_910,Data Analytics,student_910@edu.ru
911,Student_911,Information Systems,student_911@edu.ru
912,Student_912,Computer Science,student_912@edu.ru
913,Student_913,Data Analytics,student_913@edu.ru
914,Student_914,Information Systems,student_914@edu.ru
915,Student_915,Computer Science,student_915@edu.ru
916,Student_916,Data Analytics,student_916@edu.ru
917,Student_917,Information Systems,student_917@edu.ru
918,Student_918,Computer Science,student_918@edu.ru
919,Student_919,Data Analytics,student_919@edu.ru
920,Student_920,Information Systems,student_920@edu.ru
921,Student_921,Computer Science,student_921@edu.ru
922,Student_922,Data Analytics,student_922@edu.ru
923,Student_923,Information Systems,student_923@edu.ru
924,Student_924,Computer Science,student_924@edu.ru
925,Student_925,Data Analytics,student_925@edu.ru
926,Student_926,Information Systems,student_926@edu.ru
927,Student_927,Computer Science,student_927@edu.ru
928,Student_928,Data Analytics,student_928@edu.ru
929,Student_929,Information Systems,student_929@edu.ru
930,Student_930,Computer Science,student_930@edu.ru
931,Student_931,Data Analytics,student_931@edu.ru
932,Student_932,Information Systems,student_932@edu.ru
933,Student_933,Computer Science,student_933@edu.ru
934,Student_934,Data Analytics,student_934@edu.ru
935,Student_935,Information Systems,student_935@edu.ru
936,Student_936,Computer Science,student_936@edu.ru
937,Student_937,Data Analytics,student_937@edu.ru
938,Student_938,Information Systems,student_938@edu.ru
939,Student_939,Computer Science,student_939@edu.ru
940,Student_940,Data Analytics,student_940@edu.ru
941,Student_941,Information Systems,student_941@edu.ru
942,Student_942,Computer Science,student_942@edu.ru
943,Student_943,Data Analytics,student_943@edu.ru
944,Student_944,Information Systems,student_944@edu.ru
945,Student_945,Computer Science,student_945@edu.ru
946,Student_946,Data Analytics,student_946@edu.ru
947,Student_947,Information Systems,student_947@edu.ru
948,Student_948,Computer Science,student_948@edu.ru
949,Student_949,Data Analytics,student_949@edu.ru
950,Student_950,Information Systems,student_950@edu.ru
951,Student_951,Computer Science,student_951@edu.ru
952,Student_952,Data Analytics,student_952@edu.ru
953,Student_953,Information Systems,student_953@edu.ru
954,Student_954,Computer Science,student_954@edu.ru
955,Student_955,Data Analytics,student_955@edu.ru
956,Student_956,Information Systems,student_956@edu.ru
957,Student_957,Computer Science,student_957@edu.ru
958,Student_958,Data Analytics,student_958@edu.ru
959,Student_959,Information Systems,student_959@edu.ru
960,Student_960,Computer Science,student_960@edu.ru
961,Student_961,Data Analytics,student_961@edu.ru
962,Student_962,Information Systems,student_962@edu.ru
963,Student_963,Computer Science,student_963@edu.ru
964,Student_964,Data Analytics,student_964@edu.ru
965,Student_965,Information Systems,student_965@edu.ru
966,Student_966,Computer Science,student_966@edu.ru
967,Student_967,Data Analytics,student_967@edu.ru
968,Student_968,Information Systems,student_968@edu.ru
969,Student_969,Computer Science,student_969@edu.ru
970,Student_970,Data Analytics,student_970@edu.ru
971,Student_971,Information Systems,student_971@edu.ru
972,Student_972,Computer Science,student_972@edu.ru
973,Student_973,Data Analytics,student_973@edu.ru
974,Student_974,Information Systems,student_974@edu.ru
975,Student_975,Computer Science,student_975@edu.ru
976,Student_976,Data Analytics,student_976@edu.ru
977,Student_977,Information Systems,student_977@edu.ru
978,Student_978,Computer Science,student_978@edu.ru
979,Student_979,Data Analytics,student_979@edu.ru
980,Student_980,Information Systems,student_980@edu.ru
981,Student_981,Computer Science,student_981@edu.ru
982,Student_982,Data Analytics,student_982@edu.ru
983,Student_983,Information Systems,student_983@edu.ru
984,Student_984,Computer Science,student_984@edu.ru
985,Student_985,Data Analytics,student_985@edu.ru
986,Student_986,Information Systems,student_986@edu.ru
987,Student_987,Computer Science,student_987@edu.ru
988,Student_988,Data Analytics,student_988@edu.ru
989,Student_989,Information Systems,student_989@edu.ru
990,Student_990,Computer Science,student_990@edu.ru
991,Student_991,Data Analytics,student_991@edu.ru
992,Student_992,Information Systems,student_992@edu.ru
993,Student_993,Computer Science,student_993@edu.ru
994,Student_994,Data Analytics,student_994@edu.ru
995,Student_995,Information Systems,student_995@edu.ru
996,Student_996,Computer Science,student_996@edu.ru
997,Student_997,Data Analytics,student_997@edu.ru
998,Student_998,Information Systems,student_998@edu.ru
999,Student_999,Computer Science,student_999@edu.ru
1000,Student_1000,Data Analytics,student_1000@edu.ru
1001,Student_1001,Information Systems,student_1001@edu.ru
1002,Student_1002,Computer Science,student_1002@edu.ru
1003,Student_1003,Data Analytics,student_1003@edu.ru
1004,Student_1004,Information Systems,student_1004@edu.ru
1005,Student_1005,Computer Science,student_1005@edu.ru
1006,Student_1006,Data Analytics,student_1006@edu.ru
1007,Student_1007,Information Systems,student_1007@edu.ru
1008,Student_1008,Computer Science,student_1008@edu.ru
1009,Student_1009,Data Analytics,student_1009@edu.ru
1010,Student_1010,Information Systems,student_1010@edu.ru
1011,Student_1011,Computer Science,student_1011@edu.ru
1012,Student_1012,Data Analytics,student_1012@edu.ru
1013,Student_1013,Information Systems,student_1013@edu.ru
1014,Student_1014,Computer Science,student_1014@edu.ru
1015,Student_1015,Data Analytics,student_1015@edu.ru
1016,Student_1016,Information Systems,student_1016@edu.ru
1017,Student_1017,Computer Science,student_1017@edu.ru
1018,Student_1018,Data Analytics,student_1018@edu.ru
1019,Student_1019,Information Systems,student_1019@edu.ru
1020,Student_1020,Computer Science,student_1020@edu.ru
1021,Student_1021,Data Analytics,student_1021@edu.ru
1022,Student_1022,Information Systems,student_1022@edu.ru
1023,Student_1023,Computer Science,student_1023@edu.ru
1024,Student_1024,Data Analytics,student_1024@edu.ru
1025,Student_1025,Information Systems,student_1025@edu.ru
1026,Student_1026,Computer Science,student_1026@edu.ru
1027,Student_1027,Data Analytics,student_1027@edu.ru
1028,Student_1028,Information Systems,student_1028@edu.ru
1029,Student_1029,Computer Science,student_1029@edu.ru
1030,Student_1030,Data Analytics,student_1030@edu.ru
1031,Student_1031,Information Systems,student_1031@edu.ru
1032,Student_1032,Computer Science,student_1032@edu.ru
1033,Student_1033,Data Analytics,student_1033@edu.ru
1034,Student_1034,Information Systems,student_1034@edu.ru
1035,Student_1035,Computer Science,student_1035@edu.ru
1036,Student_1036,Data Analytics,student_1036@edu.ru
1037,Student_1037,Information Systems,student_1037@edu.ru
1038,Student_1038,Computer Science,student_1038@edu.ru
1039,Student_1039,Data Analytics,student_1039@edu.ru
1040,Student_1040,Information Systems,student_1040@edu.ru
1041,Student_1041,Computer Science,student_1041@edu.ru
1042,Student_1042,Data Analytics,student_1042@edu.ru
1043,Student_1043,Information Systems,student_1043@edu.ru
1044,Student_1044,Computer Science,student_1044@edu.ru
1045,Student_1045,Data Analytics,student_1045@edu.ru
1046,Student_1046,Information Systems,student_1046@edu.ru
1047,Student_1047,Computer Science,student_1047@edu.ru
1048,Student_1048,Data Analytics,student_1048@edu.ru
1049,Student_1049,Information Systems,student_1049@edu.ru
1050,Student_1050,Computer Science,student_1050@edu.ru
1051,Student_1051,Data Analytics,student_1051@edu.ru
1052,Student_1052,Information Systems,student_1052@edu.ru
1053,Student_1053,Computer Science,student_1053@edu.ru
1054,Student_1054,Data Analytics,student_1054@edu.ru
1055,Student_1055,Information Systems,student_1055@edu.ru
1056,Student_1056,Computer Science,student_1056@edu.ru
1057,Student_1057,Data Analytics,student_1057@edu.ru
1058,Student_1058,Information Systems,student_1058@edu.ru
1059,Student_1059,Computer Science,student_1059@edu.ru
1060,Student_1060,Data Analytics,student_1060@edu.ru
1061,Student_1061,Information Systems,student_1061@edu.ru
1062,Student_1062,Computer Science,student_1062@edu.ru
1063,Student_1063,Data Analytics,student_1063@edu.ru
1064,Student_1064,Information Systems,student_1064@edu.ru
1065,Student_1065,Computer Science,student_1065@edu.ru
1066,Student_1066,Data Analytics,student_1066@edu.ru
1067,Student_1067,Information Systems,student_1067@edu.ru
1068,Student_1068,Computer Science,student_1068@edu.ru
1069,Student_1069,Data Analytics,student_1069@edu.ru
1070,Student_1070,Information Systems,student_1070@edu.ru
1071,Student_1071,Computer Science,student_1071@edu.ru
1072,Student_1072,Data Analytics,student_1072@edu.ru
1073,Student_1073,Information Systems,student_1073@edu.ru
1074,Student_1074,Computer Science,student_1074@edu.ru
1075,Student_1075,Data Analytics,student_1075@edu.ru
1076,Student_1076,Information Systems,student_1076@edu.ru
1077,Student_1077,Computer Science,student_1077@edu.ru
1078,Student_1078,Data Analytics,student_1078@edu.ru
1079,Student_1079,Information Systems,student_1079@edu.ru
1080,Student_1080,Computer Science,student_1080@edu.ru
1081,Student_1081,Data Analytics,student_1081@edu.ru
1082,Student_1082,Information Systems,student_1082@edu.ru
1083,Student_1083,Computer Science,student_1083@edu.ru
1084,Student_1084,Data Analytics,student_1084@edu.ru
1085,Student_1085,Information Systems,student_1085@edu.ru
1086,Student_1086,Computer Science,student_1086@edu.ru
1087,Student_1087,Data Analytics,student_1087@edu.ru
1088,Student_1088,Information Systems,student_1088@edu.ru
1089,Student_1089,Computer Science,student_1089@edu.ru
1090,Student_1090,Data Analytics,student_1090@edu.ru
1091,Student_1091,Information Systems,student_1091@edu.ru
1092,Student_1092,Computer Science,student_1092@edu.ru
1093,Student_1093,Data Analytics,student_1093@edu.ru
1094,Student_1094,Information Systems,student_1094@edu.ru
1095,Student_1095,Computer Science,student_1095@edu.ru
1096,Student_1096,Data Analytics,student_1096@edu.ru
1097,Student_1097,Information Systems,student_1097@edu.ru
1098,Student_1098,Computer Science,student_1098@edu.ru
1099,Student_1099,Data Analytics,student_1099@edu.ru
1100,Student_1100,Information Systems,student_1100@edu.ru
1101,Student_1101,Computer Science,student_1101@edu.ru
1102,Student_1102,Data Analytics,student_1102@edu.ru
1103,Student_1103,Information Systems,student_1103@edu.ru
1104,Student_1104,Computer Science,student_1104@edu.ru
1105,Student_1105,Data Analytics,student_1105@edu.ru
1106,Student_1106,Information Systems,student_1106@edu.ru
1107,Student_1107,Computer Science,student_1107@edu.ru
1108,Student_1108,Data Analytics,student_1108@edu.ru
1109,Student_1109,Information Systems,student_1109@edu.ru
1110,Student_1110,Computer Science,student_1110@edu.ru
1111,Student_1111,Data Analytics,student_1111@edu.ru
1112,Student_1112,Information Systems,student_1112@edu.ru
1113,Student_1113,Computer Science,student_1113@edu.ru
1114,Student_1114,Data Analytics,student_1114@edu.ru
1115,Student_1115,Information Systems,student_1115@edu.ru
1116,Student_1116,Computer Science,student_1116@edu.ru
1117,Student_1117,Data Analytics,student_1117@edu.ru
1118,Student_1118,Information Systems,student_1118@edu.ru
1119,Student_1119,Computer Science,student_1119@edu.ru
1120,Student_1120,Data Analytics,student_1120@edu.ru
1121,Student_1121,Information Systems,student_1121@edu.ru
1122,Student_1122,Computer Science,student_1122@edu.ru
1123,Student_1123,Data Analytics,student_1123@edu.ru
1124,Student_1124,Information Systems,student_1124@edu.ru
1125,Student_1125,Computer Science,student_1125@edu.ru
1126,Student_1126,Data Analytics,student_1126@edu.ru
1127,Student_1127,Information Systems,student_1127@edu.ru
1128,Student_1128,Computer Science,student_1128@edu.ru
1129,Student_1129,Data Analytics,student_1129@edu.ru
1130,Student_1130,Information Systems,student_1130@edu.ru
1131,Student_1131,Computer Science,student_1131@edu.ru
1132,Student_1132,Data Analytics,student_1132@edu.ru
1133,Student_1133,Information Systems,student_1133@edu.ru
1134,Student_1134,Computer Science,student_1134@edu.ru
1135,Student_1135,Data Analytics,student_1135@edu.ru
1136,Student_1136,Information Systems,student_1136@edu.ru
1137,Student_1137,Computer Science,student_1137@edu.ru
1138,Student_1138,Data Analytics,student_1138@edu.ru
1139,Student_1139,Information Systems,student_1139@edu.ru
1140,Student_1140,Computer Science,student_1140@edu.ru
1141,Student_1141,Data Analytics,student_1141@edu.ru
1142,Student_1142,Information Systems,student_1142@edu.ru
1143,Student_1143,Computer Science,student_1143@edu.ru
1144,Student_1144,Data Analytics,student_1144@edu.ru
1145,Student_1145,Information Systems,student_1145@edu.ru
1146,Student_1146,Computer Science,student_1146@edu.ru
1147,Student_1147,Data Analytics,student_1147@edu.ru
1148,Student_1148,Information Systems,student_1148@edu.ru
1149,Student_1149,Computer Science,student_1149@edu.ru
1150,Student_1150,Data Analytics,student_1150@edu.ru
1151,Student_1151,Information Systems,student_1151@edu.ru
1152,Student_1152,Computer Science,student_1152@edu.ru
1153,Student_1153,Data Analytics,student_1153@edu.ru
1154,Student_1154,Information Systems,student_1154@edu.ru
1155,Student_1155,Computer Science,student_1155@edu.ru
1156,Student_1156,Data Analytics,student_1156@edu.ru
1157,Student_1157,Information Systems,student_1157@edu.ru
1158,Student_1158,Computer Science,student_1158@edu.ru
1159,Student_1159,Data Analytics,student_1159@edu.ru
1160,Student_1160,Information Systems,student_1160@edu.ru
1161,Student_1161,Computer Science,student_1161@edu.ru
1162,Student_1162,Data Analytics,student_1162@edu.ru
1163,Student_1163,Information Systems,student_1163@edu.ru
1164,Student_1164,Computer Science,student_1164@edu.ru
1165,Student_1165,Data Analytics,student_1165@edu.ru
1166,Student_1166,Information Systems,student_1166@edu.ru
1167,Student_1167,Computer Science,student_1167@edu.ru
1168,Student_1168,Data Analytics,student_1168@edu.ru
1169,Student_1169,Information Systems,student_1169@edu.ru
1170,Student_1170,Computer Science,student_1170@edu.ru
1171,Student_1171,Data Analytics,student_1171@edu.ru
1172,Student_1172,Information Systems,student_1172@edu.ru
1173,Student_1173,Computer Science,student_1173@edu.ru
1174,Student_1174,Data Analytics,student_1174@edu.ru
1175,Student_1175,Information Systems,student_1175@edu.ru
1176,Student_1176,Computer Science,student_1176@edu.ru
1177,Student_1177,Data Analytics,student_1177@edu.ru
